"ERI","CODE","CLAS","KIND","CNAME","SPEC","CCCCODE","BARCODE","SUPP","PREDAY","USERFLD1","USERFLD2","PRICE1","PRICE2","PRICE3","PRICE4","PRICE5","MADETYPE","CALCUTYPE","LOCALITY","IMPTRATE","GOODRATE","MARGIN","UNIT","INUNIT","INQTY","OUTUNIT","OUTQTY","LEN","WIDE","HIGHT","PUNIT","PACKUNIT","WETUNIT","NW","INNW","PACKNW","GW","INGW","PACKGW","CFT","INCFT","PACKCFT","CTNQTY","CTNINQTY","PACKQTY","FTQTY20","FTINQTY20","FTPQTY20","FTQTY40","FTINQTY40","FTPQTY40","FTQTY40H","FTINQTY40H","FTPQTY40H","FTQTY45","FTINQTY45","FTPQTY45","PACKDESC","PRODDESC","DESCRIP","ENAME","ESPEC","EPDESC","PICTURE","FCOST","CCOST","TDATE","SAFEQTY","MAXQTY","FQTY","CQTY","FBROWQTY","CBROWQTY","FLENDQTY","CLENDQTY","FPHSQTY","CPHSQTY","FORDQTY","CORDQTY","FSASMQTY","CSASMQTY","FSASKQTY","CSASKQTY","FAGTQTY","CAGTQTY","COSTSUBJ","SALESUBJ","STOCKSUBJ","RAWPSUBJ","HFINPSUBJ","FINPSUBJ","INSDATE","FLAG","GPFLAG","TTIME","UPDNFLAG","GUNSALEFLAG","PRHSSUBJ","FMASMQTY","CMASMQTY","FMASKQTY","CMASKQTY","EXPCOST","CURR","MINQTY","PRSFLAG","LPHSDATE","LSALDATE","LINDATE","LOUTDATE","LUPDDATE","LENDSUBJ","BROWSUBJ","EPDESC1","NTAXFLAG","MFLAG","NSDATE","PICTURES","PICTURED","PICTUREB","SCLAS","SCLASNAME","MCLAS","MCLASNAME","BCLAS","BCLASNAME","GPCQTY","APCODE","LASTUPD","POSFLAG","POSDISFLAG","PLUS","PLUSPRC","BONUSTYPE","BONUSVALUE","FCMD","STOCKMD","PREPERIOD","LPRHSQTY","BESTOQTY","BSTCOST","BROQTY","BOPERIOD","STLDATE"
"00K0010L0WANL98R","H181","05-1","","樂譜／婚約","20","","h181","704","0","","","20","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2023/04/27","0","0","972","972","0","0","150","150","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/03/27","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2015/12/01","2025/12/24","2023/05/02","2025/12/24","2025/12/24","","","","0","0","","","","","","","","","","","0","","230427163157","","","","","","","","","","","","","","",""
"00K0010L0WANS98T","H182","05-1","","樂譜／新婚頌主","20","","H182","704","0","","","20","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2023/05/02","0","0","966","966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","4101.","","","","","2011/04/29","0","0","","0","0","5201.","0","0","0","0","0","NTD","1","0","2011/04/29","2025/12/24","2023/05/02","2025/12/24","2025/12/24","",""," ","0","0","","","","","","","","","","","0","","230502095440","","","","","","","","","","","","","","",""
"00K0010L0WAQ8994","H183","05-1","","樂譜／願聖靈感動你","10","","h183","704","0","","","10","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","0","0","2024/05/08","0","0","774","774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2010/01/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2020/10/15","2025/12/24","2023/05/02","2025/12/24","2025/12/24","","","","0","0","","","","","","","","","","","0","","240508110605","","","","","","","","","","","","","","",""
"00K0010L0XC049AU","9789577326867","07-4","","聖靈真見證冊校注(巨流)","420","","9789577326867","900","0","","","420","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","378","378","2023/04/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2017/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2023/07/07","2025/10/17","2023/07/07","2025/10/17","2025/10/17","",""," ","0","0","","","","","","","","","","","0","","230401162041","","","","","","","","","","","","","","",""
"00K0010L17EMODUS","FDG2501-01","09-2","","四季禱告簿-花鳥","25","","4713027405807","401","0","","","25","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","CTN","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","15","15","2023/04/21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/04/11","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2023/04/11","2024/08/08","","2024/08/08","","",""," ","0","0","","","","","","","","","","","0","","230421140215","","","","","","","","","","","","","","",""
"00K0010L1K68D90C","GAT001","09-3","","主話語書籤/喜樂的心(斷版)","18","","4711342382605","303","0","","","18","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","CTN","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","11.98164","11.98164","2025/10/19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/04/24","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2025/03/31","2025/06/22","2025/03/31","2025/06/22","2025/06/22","",""," ","0","0","","","","","","","","","","","0","","251019195613","","","","","","","","","","","","","","",""
"00K0010L1K6BT90R","GAT002","09-3","","主話語書籤/倚靠神(華宣)","18","","4711342382612","303","0","","","18","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","CTN","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","11.89978","12.34166","2023/04/24","0","0","9","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/04/24","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","",""," ","0","0","","","","","","","","","","","0","","230424141739","","","","","","","","","","","","","","",""
"00K0010L1K6FG91F","GAT005","09-3","","主話語書籤/神的寶貝(華宣)","18","","4711342382643","303","0","","","18","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","CTN","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","12.33333","12.34179","2023/04/24","0","0","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/04/24","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","",""," ","0","0","","","","","","","","","","","0","","230424141927","","","","","","","","","","","","","","",""
"00K0010L1K6GM91U","GAT006","09-3","","主話語書籤/互相效力(斷版)","18","","4711342382650","303","0","","","18","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","CTN","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","11.19048","11.19048","2025/12/31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/04/24","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2025/07/30","2025/06/24","2025/12/30","2025/06/24","2025/12/30","",""," ","0","0","","","","","","","","","","","0","","251231164448","","","","","","","","","","","","","","",""
"00K0010L1TDZYGIP","718","12","","固定資產","","","718","","0","","","0","0","0","0","0","0","1","","0","0","0","個","個","1","個","1","1","1","1","0","CTN","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","0","0","2023/05/02","0","0","-1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/04/30","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","2023/04/30","","2023/04/30","2023/04/30","",""," ","0","0","","","","","","","","","","","0","","230502170428","","","","","","","","","","","","","","",""
"00K0010L1V7KCH7I","PG24","09-5","","哈利路亞/以馬內利香磚(皂物主)","399","","4711607243900","900","0","","","399","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","308.07692","308.07692","2024/05/17","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","2021/08/28","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2024/10/28","2025/06/22","2024/10/28","2025/06/22","2025/06/22","",""," ","0","0","","","","","","","","","","","0","","240517091300","","","","","","","","","","","","","","",""
"00K0010L2172Z5LJ","ABH001","09-3","","心田破冰卡-桌遊(華宣)","250","","4711342382902","303","0","","","250","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","166.60439","162.61225","2024/10/06","0","0","3","6","0","0","10","12","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2022/08/31","2022/10/24","2022/08/31","2022/10/24","2022/10/24","",""," ","0","0","","","","","","","","","","","0","","241006164446","","","","","","","","","","","","","","",""
"00K0010L2K8T7HMU","C021","02-1","","默想集1-順道文集(謝順道著)","300","","9786269698653","104","0","","","300","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","156","156","2025/02/10","0","0","36","16","0","0","32","39","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2023/06/19","2021/12/04","2022/01/19","2021/12/04","2022/01/19","","","","1","0","","","","","","","","","","","0","","250210190227","","","","","","","","","","","","","","",""
"00K0010L2TC6772O","A1788","07-1","","被遺忘的創世記(校園)","330","","9786267233597","201","0","","","330","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","215.03226","215.03226","2023/08/23","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2023/08/22","2023/08/23","2023/08/22","2023/08/23","2023/08/23","",""," ","1","0","","","","","","","","","","","0","","230823101913","","","","","","","","","","","","","","",""
"00K0010L3D6FA7FF","GAV002","09-3","","愛心_質感木框浮雕畫(華宣)","990","","4711342383152","303","0","","","990","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","660","660","2025/12/29","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/06/27","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2025/10/27","2025/10/19","2025/10/27","2025/10/19","2025/10/27","","","","0","0","","","","","","","","","","","0","","251229103727","","","","","","","","","","","","","","",""
"00K0010L3DCKR7HV","GAV003","09-3","","發光_質感木框浮雕畫(華宣)","990","","4711342383169","303","0","","","990","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","660","660","2023/06/27","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2025/10/02","2025/04/30","2025/10/02","2025/04/30","2025/10/02","","","","0","0","","","","","","","","","","","0","","230627170723","","","","","","","","","","","","","","",""
"00K0010L3DCNY7I8","GAV004","09-3","","帆船_質感木框浮雕畫(華宣)","550","","4711342383176","303","0","","","550","0","0","0","0","0","1","","0","0","0","片","片","1","片","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","367","366.75","2024/04/17","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2024/09/24","2013/04/19","2024/09/24","2013/04/19","2013/04/19","","","","0","0","","","","","","","","","","","0","","240417122305","","","","","","","","","","","","","","",""
"00K0010L3DIGW7NA","GAV005","09-3","","禱告_質感木框浮雕畫(華宣)","550","","4711342383183","303","0","","","550","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","366.57143","366.67857","2023/06/27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2010/01/29","2009/09/22","2010/01/29","2010/01/29","","","","0","0","","","","","","","","","","","0","","230627171712","","","","","","","","","","","","","","",""
"00K0010L3O0ISHFU","M053","07-6","","讀經三部曲(校園)","2300/1999","","4711305319990","201","0","","","2300","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","1610","1610","2023/07/13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2025/11/10","2025/11/10","2025/11/10","2025/11/10","2025/11/10","","","","0","0","","","","","","","","","","","0","","230713170607","","","","","","","","","","","","","","",""
"00K0010L3O78MHLV","C182","02-1","","給爸媽的12堂聖經教養課(樸子)","250","","9786269698646","104","0","家庭類","","250","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","73","73","2024/12/13","0","0","69","22","0","0","143","156","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2023/07/11","2022/08/24","2018/01/02","2022/08/24","2022/08/24","","","","1","0","","","","","","","","","","","0","","241213122037","","","","","","","","","","","","","","",""
"00K0010L3OEKI199","FH007","08-5","","愛嚇人的刺刺(繪本)(宇宙光)","280","","9789577275059","203","0","","","280","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","196","196","2020/01/21","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2018/04/09","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2025/03/05","2025/03/03","2025/03/05","2025/03/03","2025/03/05","",""," ","0","0","","","","","","","","","","","0","","200121115343","","","","","","","","","","","","","","",""
"00K0010L3SJ174TF","W963B01","09-3","","出入蒙福_壓克力鑰匙圈(華宣)","69/斷版","","4711342383190","303","0","","","69","0","0","0","0","0","1","","0","0","0","份","份","1","份","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","46","46","2026/02/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/04/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2025/08/15","2025/08/10","2025/12/09","2025/08/10","2025/12/09","",""," ","0","0","","","","","","","","","","","0","","260214185953","","","","","","","","","","","","","","",""
"00K0010L3SJ1F4TH","W963B02","09-3","","日常恩典_壓克力鑰匙圈(華宣)","69","","4711342383206","303","0","","","69","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","45.99927","45.85371","2024/04/12","0","0","19","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2024/12/28","2022/08/24","2024/12/28","2022/08/24","","","","","0","0","","","","","","","","","","","0","","240412120105","","","","","","","","","","","","","","",""
"00K0010L3SJ5N4TO","W963B03","09-3","","移山信心_壓克力鑰匙圈(華宣)","69","","4711342383213","303","0","","","69","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","45.99468","45.90182","2023/07/12","0","0","8","8","0","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","","","2023/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2024/12/28","2022/10/08","2024/12/28","2022/10/08","2022/10/08","",""," ","0","0","","","","","","","","","","","0","","230712134819","","","","","","","","","","","","","","",""
